Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Mongolia,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,
Montenegro,<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.03 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.03 ,<0.01 , 0.06,"Children estimates were not available at the time of publication.",0.03 ,<0.01 , 0.07,"Children estimates were not available at the time of publication.",0.04 ,<0.01 , 0.07,"Children estimates were not available at the time of publication.",0.04 ,<0.01 , 0.07,"Children estimates were not available at the time of publication.",0.04 ,<0.01 , 0.08,"Children estimates were not available at the time of publication.",0.04 ,0.01 , 0.09,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,<0.01 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,<0.01 , 0.12,"Children estimates were not available at the time of publication.",0.05 ,<0.01 , 0.13,"Children estimates were not available at the time of publication."
Morocco,0.02 ,0.02 , 0.03,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.04,,0.03 ,0.03 , 0.04,,0.03 ,0.03 , 0.04,,0.03 ,0.03 , 0.04,,0.04 ,0.03 , 0.04,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.04 , 0.05,,0.04 ,0.04 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.04 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.04,,0.03 ,0.03 , 0.04,,0.03 ,0.03 , 0.04,,0.03 ,0.03 , 0.04,,0.03 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.01 ,0.01 , 0.02,,0.01 ,<0.01 , 0.02,
Mozambique,3.94 ,2.07 , 7.17,,5.09 ,2.68 , 9.28,,6.31 ,3.32 , 11.49,,7.82 ,4.12 , 14.24,,9.30 ,4.90 , 16.95,,10.77 ,5.67 , 19.63,,12.01 ,6.33 , 21.90,,13.25 ,6.98 , 24.15,,14.30 ,7.53 , 26.06,,15.21 ,8.01 , 27.72,,15.76 ,8.30 , 28.72,,15.92 ,8.38 , 29.02,,15.22 ,8.02 , 27.74,,14.93 ,7.86 , 27.20,,14.26 ,7.51 , 25.98,,13.87 ,7.30 , 25.27,,13.45 ,7.08 , 24.51,,13.05 ,6.87 , 23.78,,12.78 ,6.73 , 23.28,,12.49 ,6.58 , 22.75,,12.32 ,6.49 , 22.45,,12.01 ,6.32 , 21.88,,11.64 ,6.13 , 21.21,,11.22 ,5.91 , 20.45,,10.48 ,5.52 , 19.09,,9.78 ,5.15 , 17.81,,9.03 ,4.76 , 16.46,,8.26 ,4.35 , 15.05,,7.54 ,3.97 , 13.75,,6.98 ,3.68 , 12.72,,6.54 ,3.45 , 11.93,
Myanmar,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Namibia,6.14 ,3.20 , 8.32,,8.38 ,4.42 , 11.24,,11.20 ,5.95 , 14.93,,14.53 ,7.70 , 19.10,,17.87 ,9.63 , 23.01,,20.76 ,11.32 , 26.38,,21.65 ,12.26 , 27.47,,21.33 ,12.07 , 27.28,,19.86 ,11.40 , 25.58,,18.18 ,10.33 , 23.06,,16.32 ,9.40 , 20.86,,14.86 ,8.78 , 19.01,,13.60 ,8.19 , 17.34,,12.57 ,7.48 , 15.88,,11.85 ,7.08 , 15.15,,11.06 ,6.76 , 14.15,,10.34 ,6.42 , 13.26,,9.56 ,6.10 , 12.33,,8.71 ,5.63 , 11.10,,8.25 ,5.45 , 10.33,,8.12 ,5.33 , 10.06,,7.67 ,5.18 , 9.49,,7.04 ,4.71 , 8.75,,6.61 ,4.42 , 8.22,,6.27 ,4.26 , 7.81,,6.31 ,4.24 , 7.84,,5.83 ,3.86 , 7.32,,5.66 ,3.79 , 7.11,,5.01 ,3.24 , 6.37,,4.46 ,2.98 , 5.73,,3.77 ,2.43 , 4.90,
Nepal,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,0.01 ,<0.01 , 0.01,,0.02 ,0.01 , 0.02,,0.04 ,0.03 , 0.05,,0.07 ,0.05 , 0.09,,0.11 ,0.08 , 0.14,,0.13 ,0.09 , 0.17,,0.14 ,0.10 , 0.17,,0.13 ,0.10 , 0.16,,0.13 ,0.10 , 0.15,,0.12 ,0.09 , 0.15,,0.12 ,0.09 , 0.14,,0.11 ,0.08 , 0.13,,0.10 ,0.07 , 0.11,,0.08 ,0.07 , 0.10,,0.08 ,0.06 , 0.09,,0.07 ,0.05 , 0.08,,0.06 ,0.05 , 0.07,,0.06 ,0.04 , 0.07,,0.05 ,0.04 , 0.06,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.04,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.02 , 0.03,,0.02 ,0.01 , 0.02,
Netherlands,0.05 ,0.03 , 0.07,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.07,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.05,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication."
New Zealand,0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication."
Nicaragua,0.02 ,0.01 , 0.46,,0.02 ,0.01 , 0.42,,0.02 ,0.01 , 0.24,,0.03 ,0.01 , 0.20,,0.04 ,0.02 , 0.24,,0.07 ,0.03 , 0.24,,0.08 ,0.04 , 0.22,,0.09 ,0.05 , 0.22,,0.11 ,0.06 , 0.24,,0.12 ,0.06 , 0.25,,0.12 ,0.06 , 0.24,,0.11 ,0.07 , 0.24,,0.11 ,0.07 , 0.23,,0.11 ,0.07 , 0.20,,0.10 ,0.07 , 0.17,,0.09 ,0.06 , 0.13,,0.09 ,0.07 , 0.12,,0.09 ,0.07 , 0.12,,0.09 ,0.07 , 0.12,,0.09 ,0.07 , 0.12,,0.09 ,0.07 , 0.12,,0.09 ,0.06 , 0.12,,0.09 ,0.06 , 0.12,,0.09 ,0.06 , 0.12,,0.09 ,0.06 , 0.12,,0.09 ,0.06 , 0.12,,0.08 ,0.06 , 0.12,,0.08 ,0.06 , 0.12,,0.08 ,0.05 , 0.12,,0.08 ,0.05 , 0.12,,0.08 ,0.05 , 0.12,
Niger,0.22 ,0.16 , 0.29,,0.27 ,0.20 , 0.35,,0.32 ,0.24 , 0.41,,0.36 ,0.28 , 0.46,,0.40 ,0.31 , 0.50,,0.43 ,0.34 , 0.54,,0.46 ,0.37 , 0.57,,0.45 ,0.38 , 0.57,,0.43 ,0.36 , 0.53,,0.43 ,0.35 , 0.52,,0.39 ,0.33 , 0.48,,0.34 ,0.28 , 0.42,,0.28 ,0.23 , 0.35,,0.25 ,0.19 , 0.31,,0.22 ,0.17 , 0.27,,0.18 ,0.14 , 0.23,,0.15 ,0.11 , 0.18,,0.11 ,0.09 , 0.14,,0.10 ,0.08 , 0.12,,0.09 ,0.07 , 0.12,,0.07 ,0.06 , 0.09,,0.07 ,0.06 , 0.08,,0.06 ,0.05 , 0.08,,0.06 ,0.05 , 0.07,,0.06 ,0.04 , 0.07,,0.05 ,0.04 , 0.06,,0.05 ,0.04 , 0.06,,0.04 ,0.04 , 0.05,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.03 ,0.02 , 0.04,
Nigeria,1.29 ,0.60 , 2.55,,1.43 ,0.66 , 2.84,,1.57 ,0.72 , 3.10,,1.68 ,0.78 , 3.34,,1.77 ,0.82 , 3.50,,1.80 ,0.83 , 3.57,,1.78 ,0.82 , 3.53,,1.76 ,0.81 , 3.49,,1.69 ,0.78 , 3.34,,1.62 ,0.75 , 3.21,,1.55 ,0.72 , 3.07,,1.45 ,0.67 , 2.87,,1.37 ,0.63 , 2.71,,1.30 ,0.60 , 2.58,,1.23 ,0.57 , 2.43,,1.18 ,0.55 , 2.34,,1.14 ,0.53 , 2.26,,1.11 ,0.51 , 2.20,,1.09 ,0.50 , 2.16,,1.05 ,0.48 , 2.08,,1.02 ,0.47 , 2.01,,0.99 ,0.46 , 1.96,,0.96 ,0.45 , 1.91,,0.90 ,0.42 , 1.79,,0.83 ,0.38 , 1.63,,0.77 ,0.36 , 1.53,,0.74 ,0.34 , 1.47,,0.70 ,0.32 , 1.38,,0.67 ,0.31 , 1.33,,0.64 ,0.30 , 1.28,,0.57 ,0.27 , 1.14,
North Macedonia,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Norway,0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication."
