Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Mauritania,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Mauritius,<0.01,,,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.08,,0.04 ,<0.01 , 0.15,,0.08 ,0.01 , 0.30,,0.13 ,0.03 , 0.44,,0.21 ,0.05 , 0.59,,0.30 ,0.08 , 0.68,,0.39 ,0.12 , 0.80,,0.45 ,0.15 , 0.88,,0.46 ,0.15 , 0.90,,0.48 ,0.15 , 0.88,,0.49 ,0.15 , 0.88,,0.48 ,0.14 , 0.86,,0.48 ,0.13 , 0.85,,0.49 ,0.13 , 0.82,,0.48 ,0.13 , 0.83,,0.47 ,0.13 , 0.81,,0.46 ,0.13 , 0.80,,0.45 ,0.13 , 0.79,,0.43 ,0.13 , 0.75,,0.40 ,0.12 , 0.68,,0.38 ,0.12 , 0.67,,0.36 ,0.11 , 0.63,,0.34 ,0.11 , 0.64,,0.33 ,0.10 , 0.62,,0.32 ,0.10 , 0.61,,0.31 ,0.09 , 0.59,,0.30 ,0.08 , 0.57,,0.30 ,0.07 , 0.57,
Mexico,0.05 ,0.01 , 0.09,,0.06 ,0.01 , 0.10,,0.06 ,0.01 , 0.10,,0.06 ,0.02 , 0.11,,0.06 ,0.02 , 0.11,,0.07 ,0.02 , 0.11,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.12,,0.07 ,0.02 , 0.11,,0.07 ,0.02 , 0.11,,0.06 ,0.02 , 0.10,,0.06 ,0.02 , 0.10,,0.06 ,0.02 , 0.10,,0.06 ,0.01 , 0.09,,0.06 ,0.01 , 0.09,,0.06 ,0.01 , 0.09,,0.06 ,0.01 , 0.09,,0.06 ,0.02 , 0.10,,0.07 ,0.02 , 0.11,,0.07 ,0.02 , 0.11,,0.07 ,0.02 , 0.11,,0.06 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,
Mongolia,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,
Montenegro,<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.06,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.06,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.05,"Children estimates were not available at the time of publication."
Morocco,<0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,
Mozambique,1.27 ,0.51 , 2.66,,1.62 ,0.65 , 3.38,,1.98 ,0.79 , 4.12,,2.42 ,0.97 , 5.05,,2.85 ,1.14 , 5.96,,3.30 ,1.32 , 6.88,,3.71 ,1.49 , 7.74,,4.10 ,1.64 , 8.57,,4.44 ,1.78 , 9.27,,4.76 ,1.91 , 9.94,,4.94 ,1.98 , 10.32,,5.01 ,2.01 , 10.46,,4.81 ,1.93 , 10.04,,4.72 ,1.89 , 9.85,,4.49 ,1.80 , 9.37,,4.35 ,1.74 , 9.09,,4.20 ,1.68 , 8.77,,4.07 ,1.63 , 8.50,,3.98 ,1.59 , 8.30,,3.87 ,1.55 , 8.08,,3.80 ,1.52 , 7.93,,3.67 ,1.47 , 7.67,,3.54 ,1.42 , 7.39,,3.42 ,1.37 , 7.13,,3.16 ,1.27 , 6.61,,2.95 ,1.18 , 6.17,,2.73 ,1.09 , 5.69,,2.50 ,1.00 , 5.21,,2.30 ,0.92 , 4.80,,2.15 ,0.86 , 4.49,,2.03 ,0.82 , 4.25,
Myanmar,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Namibia,2.83 ,1.35 , 5.98,,3.91 ,1.93 , 8.06,,5.21 ,2.59 , 10.58,,6.71 ,3.40 , 13.08,,8.18 ,4.26 , 15.59,,9.41 ,4.85 , 17.64,,9.87 ,5.17 , 18.11,,9.73 ,5.15 , 17.91,,9.11 ,4.83 , 16.73,,8.39 ,4.45 , 15.32,,7.58 ,4.02 , 13.92,,6.92 ,3.66 , 12.66,,6.34 ,3.36 , 11.37,,5.84 ,3.15 , 10.55,,5.49 ,2.98 , 10.00,,5.09 ,2.77 , 8.99,,4.72 ,2.57 , 8.42,,4.34 ,2.30 , 7.72,,3.92 ,2.04 , 7.20,,3.69 ,1.89 , 6.75,,3.63 ,1.85 , 6.69,,3.42 ,1.72 , 6.29,,3.14 ,1.57 , 5.75,,2.95 ,1.46 , 5.41,,2.81 ,1.38 , 5.19,,2.84 ,1.37 , 5.19,,2.64 ,1.25 , 4.84,,2.56 ,1.20 , 4.68,,2.25 ,1.06 , 4.16,,1.99 ,0.95 , 3.59,,1.67 ,0.80 , 3.03,
Nepal,<0.01,,,,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,0.01 ,<0.01 , 0.02,,0.02 ,<0.01 , 0.03,,0.04 ,<0.01 , 0.06,,0.06 ,0.01 , 0.10,,0.08 ,0.01 , 0.11,,0.07 ,0.02 , 0.11,,0.07 ,0.02 , 0.10,,0.07 ,0.02 , 0.10,,0.06 ,0.02 , 0.09,,0.06 ,0.02 , 0.08,,0.05 ,0.01 , 0.08,,0.05 ,0.01 , 0.07,,0.04 ,0.01 , 0.06,,0.03 ,0.01 , 0.05,,0.03 ,0.01 , 0.05,,0.03 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.01,
Netherlands,0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication."
New Zealand,<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication."
Nicaragua,<0.01 ,<0.01 , 0.18,,<0.01 ,<0.01 , 0.15,,0.01 ,<0.01 , 0.10,,0.01 ,<0.01 , 0.10,,0.02 ,<0.01 , 0.10,,0.03 ,<0.01 , 0.10,,0.04 ,<0.01 , 0.12,,0.04 ,<0.01 , 0.14,,0.05 ,<0.01 , 0.16,,0.06 ,0.01 , 0.18,,0.06 ,0.01 , 0.17,,0.05 ,0.01 , 0.15,,0.05 ,0.01 , 0.14,,0.05 ,0.02 , 0.12,,0.05 ,0.02 , 0.10,,0.04 ,0.01 , 0.08,,0.04 ,0.02 , 0.08,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.08,,0.05 ,0.01 , 0.09,,0.04 ,0.01 , 0.09,,0.04 ,0.01 , 0.09,,0.04 ,0.01 , 0.09,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.09,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.08,,0.04 ,0.01 , 0.08,,0.04 ,<0.01 , 0.08,,0.04 ,<0.01 , 0.07,,0.03 ,<0.01 , 0.07,
Niger,0.10 ,0.04 , 0.19,,0.13 ,0.05 , 0.23,,0.15 ,0.06 , 0.28,,0.18 ,0.07 , 0.33,,0.20 ,0.08 , 0.37,,0.21 ,0.08 , 0.40,,0.23 ,0.09 , 0.43,,0.23 ,0.09 , 0.43,,0.22 ,0.08 , 0.41,,0.22 ,0.08 , 0.41,,0.20 ,0.07 , 0.37,,0.17 ,0.06 , 0.32,,0.14 ,0.05 , 0.26,,0.12 ,0.04 , 0.22,,0.11 ,0.03 , 0.19,,0.09 ,0.03 , 0.16,,0.07 ,0.02 , 0.12,,0.05 ,0.02 , 0.09,,0.04 ,0.02 , 0.07,,0.04 ,0.01 , 0.07,,0.03 ,0.01 , 0.05,,0.03 ,0.01 , 0.05,,0.03 ,0.01 , 0.04,,0.02 ,0.01 , 0.04,,0.02 ,0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,
Nigeria,0.49 ,0.18 , 1.37,,0.54 ,0.19 , 1.51,,0.59 ,0.21 , 1.64,,0.63 ,0.23 , 1.76,,0.65 ,0.23 , 1.83,,0.66 ,0.24 , 1.85,,0.66 ,0.24 , 1.85,,0.65 ,0.23 , 1.82,,0.63 ,0.22 , 1.75,,0.60 ,0.22 , 1.67,,0.57 ,0.20 , 1.59,,0.53 ,0.19 , 1.48,,0.50 ,0.18 , 1.39,,0.47 ,0.17 , 1.33,,0.45 ,0.16 , 1.25,,0.43 ,0.15 , 1.21,,0.42 ,0.15 , 1.16,,0.41 ,0.15 , 1.13,,0.40 ,0.14 , 1.11,,0.38 ,0.14 , 1.07,,0.37 ,0.13 , 1.03,,0.36 ,0.13 , 1.00,,0.35 ,0.12 , 0.97,,0.32 ,0.12 , 0.90,,0.29 ,0.11 , 0.82,,0.27 ,0.10 , 0.77,,0.26 ,0.09 , 0.73,,0.24 ,0.09 , 0.68,,0.23 ,0.08 , 0.65,,0.22 ,0.08 , 0.62,,0.19 ,0.07 , 0.54,
North Macedonia,...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Norway,<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication."
